date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:23:27	43607/43607	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:23:26%20GMT	https://www.autel.com/es/mk1/3241.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/mk1/3241.html	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:28	105638/105638	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2006:18:52%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/071418523ego.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/071418523ego.png	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:29	48843/48843	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:23:28%20GMT	https://www.autel.com/es/mk1/3248.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/mk1/3248.html	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:30	120651/120651	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2006:19:11%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/07141911s0jb.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/07141911s0jb.png	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:31	50108/50108	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:23:30%20GMT	https://www.autel.com/es/mk1/3249.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/mk1/3249.html	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:32	206711/206711	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2006:19:31%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/07141931dc5p.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/07141931dc5p.png	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:33	39214/39214	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:23:32%20GMT	https://www.autel.com/es/mk1/3244.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/mk1/3244.html	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:34	331326/331326	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2006:19:50%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/07141951yzxf.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/07141951yzxf.png	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:35	46724/46724	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:23:34%20GMT	https://www.autel.com/es/mk1/3245.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/mk1/3245.html	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:36	94966/94966	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2006:20:16%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/07142016asiu.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/07142016asiu.png	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:37	39077/39077	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:23:36%20GMT	https://www.autel.com/es/mk1/3246.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/mk1/3246.html	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:38	123550/123550	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2006:20:39%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/071420393d8s.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/071420393d8s.png	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:39	39482/39482	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:23:38%20GMT	https://www.autel.com/es/mk1/3252.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/mk1/3252.html	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:40	94511/94511	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2006:20:57%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/07142057fklp.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/07142057fklp.png	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:41	40761/40761	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:23:40%20GMT	https://www.autel.com/es/mk1/3242.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/mk1/3242.html	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:42	122481/122481	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2006:21:14%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/07142114l7a6.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/07142114l7a6.png	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:43	39229/39229	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:23:42%20GMT	https://www.autel.com/es/mk1/3251.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/mk1/3251.html	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:44	42728/42728	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2006:44:58%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/07144458pp4p.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/07144458pp4p.png	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:45	37860/37860	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:23:44%20GMT	https://www.autel.com/es/mk1/3262.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/mk1/3262.html	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:46	182846/182846	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2006:03:48%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/07140348qq65.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/07140348qq65.png	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:47	183831/183831	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2006:04:26%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/07140426djom.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/07140426djom.png	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:48	57427/57427	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:23:47%20GMT	https://www.autel.com/es/mk2/3224.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/mk2/3224.html	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:49	97343/97343	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2006:11:57%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/07141157f8wi.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/07141157f8wi.png	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:50	95201/95201	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2006:12:20%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/07141220h7ls.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/07141220h7ls.png	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:51	40829/40829	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:23:50%20GMT	https://www.autel.com/es/mk2/3218.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/mk2/3218.html	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:52	134879/134879	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2006:16:02%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/07141602nmwi.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/07141602nmwi.png	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:53	43377/43377	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:23:52%20GMT	https://www.autel.com/es/mk2/3225.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/mk2/3225.html	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:54	79043/79043	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2006:16:31%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/07141631yvqg.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/07141631yvqg.png	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:55	42069/42069	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:23:54%20GMT	https://www.autel.com/es/mk2/3226.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/mk2/3226.html	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:56	115223/115223	---MCZ	200	added ('OK')	image/png	date:Sat,%2011%20Jul%202020%2007:03:15%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/11150315hls4.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/11150315hls4.png	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:57	309799/309799	---MCZ	200	added ('OK')	image/png	date:Sat,%2011%20Jul%202020%2007:01:21%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/111501211iu1.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/111501211iu1.png	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:58	270137/270137	---MCZ	200	added ('OK')	image/png	date:Sat,%2011%20Jul%202020%2006:42:10%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/111442101kfl.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/111442101kfl.png	(from https://www.autel.com/es/diagnostictools.jhtml)
17:23:59	46083/46083	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:23:58%20GMT	https://www.autel.com/es/mk3/3769.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/mk3/3769.html	(from https://www.autel.com/es/diagnostictools.jhtml)
17:24:00	284631/284631	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2006:00:37%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/07140037hie9.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/07140037hie9.png	(from https://www.autel.com/es/diagnostictools.jhtml)
17:24:01	181838/181838	---MCZ	200	added ('OK')	image/png	date:Wed,%2027%20May%202020%2001:18:42%20GMT	https://www.autel.com/es/u/cms/wwwes/202005/270918422kss.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202005/270918422kss.png	(from https://www.autel.com/es/diagnostictools.jhtml)
17:24:02	57641/57641	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:24:01%20GMT	https://www.autel.com/es/mk3/3215.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/mk3/3215.html	(from https://www.autel.com/es/diagnostictools.jhtml)
17:24:03	258170/258170	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2005:52:37%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/07135237uptv.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/07135237uptv.png	(from https://www.autel.com/es/diagnostictools.jhtml)
17:24:04	57568/57568	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:24:03%20GMT	https://www.autel.com/es/mk3/3229.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/mk3/3229.html	(from https://www.autel.com/es/diagnostictools.jhtml)
17:24:05	125978/125978	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2005:53:18%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/07135318kyxr.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/07135318kyxr.png	(from https://www.autel.com/es/diagnostictools.jhtml)
17:24:06	62347/62347	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:24:05%20GMT	https://www.autel.com/es/mk3/3221.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/mk3/3221.html	(from https://www.autel.com/es/diagnostictools.jhtml)
17:24:07	199059/199059	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2005:51:58%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/07135158ek9o.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/07135158ek9o.png	(from https://www.autel.com/es/diagnostictools.jhtml)
17:24:08	257492/257492	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2005:56:59%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/071357007klz.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/071357007klz.png	(from https://www.autel.com/es/diagnostictools.jhtml)
17:24:09	65414/65414	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:24:08%20GMT	https://www.autel.com/es/mk3/3220.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/mk3/3220.html	(from https://www.autel.com/es/diagnostictools.jhtml)
17:24:10	196492/196492	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2003:58:09%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/07115809nher.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/07115809nher.png	(from https://www.autel.com/es/diagnostictools.jhtml)
17:24:11	58937/58937	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:24:10%20GMT	https://www.autel.com/es/mk3/3217.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/mk3/3217.html	(from https://www.autel.com/es/diagnostictools.jhtml)
17:24:12	150009/150009	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2005:57:45%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/071357457l6b.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/071357457l6b.png	(from https://www.autel.com/es/diagnostictools.jhtml)
17:24:13	50569/50569	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:24:12%20GMT	https://www.autel.com/es/mk3/3233.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/mk3/3233.html	(from https://www.autel.com/es/diagnostictools.jhtml)
17:24:13	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Feb%202021%2015:24:13%20GMT	https://www.autel.com/es	/home/yuri/Desktop/autel/www.autel.com/es	(from https://www.autel.com/es/diagnostictools.jhtml)
17:24:14	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Feb%202021%2015:24:14%20GMT	https://www.autel.com/es	/home/yuri/Desktop/autel/www.autel.com/es	(from https://www.autel.com/es/specialtool.jhtml)
17:24:15	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Feb%202021%2015:24:15%20GMT	https://www.autel.com/es	/home/yuri/Desktop/autel/www.autel.com/es	(from https://www.autel.com/es/specialtool.jhtml)
17:24:16	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Feb%202021%2015:24:16%20GMT	https://www.autel.com/es	/home/yuri/Desktop/autel/www.autel.com/es	(from https://www.autel.com/es/specialtool.jhtml)
17:24:17	50840/50840	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jul%202020%2009:47:31%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/10174731e9d3.jpg	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/10174731e9d3.jpg	(from https://www.autel.com/es/specialtool.jhtml)
17:24:18	111438/111438	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jul%202020%2009:47:24%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/10174724k4h1.jpg	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/10174724k4h1.jpg	(from https://www.autel.com/es/specialtool.jhtml)
17:24:20	208910/208910	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2006:57:22%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/0714572212e3.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/0714572212e3.png	(from https://www.autel.com/es/specialtool.jhtml)
17:24:21	55379/55379	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:24:20%20GMT	https://www.autel.com/es/special/3282.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/special/3282.html	(from https://www.autel.com/es/specialtool.jhtml)
17:24:22	209665/209665	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2006:57:48%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/071457480xgn.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/071457480xgn.png	(from https://www.autel.com/es/specialtool.jhtml)
17:24:23	55638/55638	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:24:22%20GMT	https://www.autel.com/es/special/3283.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/special/3283.html	(from https://www.autel.com/es/specialtool.jhtml)
17:24:24	34418/34418	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2006:58:13%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/07145814sfcq.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/07145814sfcq.png	(from https://www.autel.com/es/specialtool.jhtml)
17:24:25	53544/53544	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:24:24%20GMT	https://www.autel.com/es/special/3284.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/special/3284.html	(from https://www.autel.com/es/specialtool.jhtml)
17:24:26	185875/185875	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2006:58:35%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/071458357hfb.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/071458357hfb.png	(from https://www.autel.com/es/specialtool.jhtml)
17:24:27	59669/59669	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:24:26%20GMT	https://www.autel.com/es/special/3275.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/special/3275.html	(from https://www.autel.com/es/specialtool.jhtml)
17:24:28	200486/200486	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2006:59:06%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/071459061ug9.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/071459061ug9.png	(from https://www.autel.com/es/specialtool.jhtml)
17:24:29	52159/52159	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:24:28%20GMT	https://www.autel.com/es/special/3273.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/special/3273.html	(from https://www.autel.com/es/specialtool.jhtml)
17:24:30	188919/188919	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2006:59:41%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/07145941u5l3.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/07145941u5l3.png	(from https://www.autel.com/es/specialtool.jhtml)
17:24:31	46384/46384	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:24:30%20GMT	https://www.autel.com/es/special/3272.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/special/3272.html	(from https://www.autel.com/es/specialtool.jhtml)
17:24:32	12676/12676	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2007:00:35%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/071500355xyh.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/071500355xyh.png	(from https://www.autel.com/es/specialtool.jhtml)
17:24:33	39647/39647	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:24:32%20GMT	https://www.autel.com/es/special/3274.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/special/3274.html	(from https://www.autel.com/es/specialtool.jhtml)
17:24:34	174070/174070	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2007:02:07%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/07150207o1od.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/07150207o1od.png	(from https://www.autel.com/es/specialtool.jhtml)
17:24:35	38513/38513	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:24:34%20GMT	https://www.autel.com/es/special/3285.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/special/3285.html	(from https://www.autel.com/es/specialtool.jhtml)
17:24:36	139479/139479	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2007:02:56%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/07150256yzh7.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/07150256yzh7.png	(from https://www.autel.com/es/specialtool.jhtml)
17:24:37	49504/49504	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:24:36%20GMT	https://www.autel.com/es/special/3288.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/special/3288.html	(from https://www.autel.com/es/specialtool.jhtml)
17:24:38	100715/100715	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2007:08:50%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/071508509wp1.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/071508509wp1.png	(from https://www.autel.com/es/specialtool.jhtml)
17:24:39	39222/39222	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:24:38%20GMT	https://www.autel.com/es/special/3287.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/special/3287.html	(from https://www.autel.com/es/specialtool.jhtml)
17:24:40	880/880	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:24:39%20GMT	https://www.autel.com/es/specialtoolbanner/3327.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/specialtoolbanner/3327.html	(from https://www.autel.com/es/specialtool.jhtml)
17:24:40	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Feb%202021%2015:24:40%20GMT	https://www.autel.com/es	/home/yuri/Desktop/autel/www.autel.com/es	(from https://www.autel.com/es/specialtool.jhtml)
17:24:41	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Feb%202021%2015:24:41%20GMT	https://www.autel.com/es	/home/yuri/Desktop/autel/www.autel.com/es	(from https://www.autel.com/es/immotool.jhtml)
17:24:42	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Feb%202021%2015:24:42%20GMT	https://www.autel.com/es	/home/yuri/Desktop/autel/www.autel.com/es	(from https://www.autel.com/es/immotool.jhtml)
17:24:43	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Feb%202021%2015:24:43%20GMT	https://www.autel.com/es	/home/yuri/Desktop/autel/www.autel.com/es	(from https://www.autel.com/es/immotool.jhtml)
17:24:45	170259/170259	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jul%202020%2007:24:29%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/10152429rw79.jpg	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/10152429rw79.jpg	(from https://www.autel.com/es/immotool.jhtml)
17:24:46	234928/234928	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jul%202020%2007:23:47%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/101523473hot.jpg	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/101523473hot.jpg	(from https://www.autel.com/es/immotool.jhtml)
17:24:47	50535/50535	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:24:46%20GMT	https://www.autel.com/es/immotool1/3763.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/immotool1/3763.html	(from https://www.autel.com/es/immotool.jhtml)
17:24:47	99557/99557	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jul%202020%2007:19:08%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/10151908zcdk.jpg	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/10151908zcdk.jpg	(from https://www.autel.com/es/immotool.jhtml)
17:24:48	126143/126143	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Jul%202020%2007:19:00%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/101519005x71.jpg	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/101519005x71.jpg	(from https://www.autel.com/es/immotool.jhtml)
17:24:50	192881/192881	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2006:51:42%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/07145142rknf.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/07145142rknf.png	(from https://www.autel.com/es/immotool.jhtml)
17:24:51	880/880	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:24:51%20GMT	https://www.autel.com/es/banner1/3768.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/banner1/3768.html	(from https://www.autel.com/es/immotool.jhtml)
17:24:51	174155/174155	---MCZ	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202020%2006:52:30%20GMT	https://www.autel.com/es/u/cms/wwwes/202007/07145230as3f.png	/home/yuri/Desktop/autel/www.autel.com/es/u/cms/wwwes/202007/07145230as3f.png	(from https://www.autel.com/es/immotool.jhtml)
17:24:53	880/880	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202021%2015:24:52%20GMT	https://www.autel.com/es/banner1/3325.jhtml	/home/yuri/Desktop/autel/www.autel.com/es/banner1/3325.html	(from https://www.autel.com/es/immotool.jhtml)
17:24:53	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Feb%202021%2015:24:53%20GMT	https://www.autel.com/es	/home/yuri/Desktop/autel/www.autel.com/es	(from https://www.autel.com/es/immotool.jhtml)
17:24:54	1980/1980	---M--	200	added ('OK')	text/css	date:Tue,%2029%20Oct%202019%2007:31:39%20GMT	https://www.autel.com/es/r/cms/wwwes/default/css/jquery.my-message.1.1.css	/home/yuri/Desktop/autel/www.autel.com/es/r/cms/wwwes/default/css/jquery.my-message.1.1.css	(from https://www.autel.com/es/support/3132.jhtml)
17:24:55	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Feb%202021%2015:24:55%20GMT	https://www.autel.com/es	/home/yuri/Desktop/autel/www.autel.com/es	(from https://www.autel.com/es/support/3132.jhtml)
17:24:56	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Feb%202021%2015:24:56%20GMT	https://www.autel.com/es	/home/yuri/Desktop/autel/www.autel.com/es	(from https://www.autel.com/es/support/3132.jhtml)
17:24:57	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2020%20Feb%202021%2015:24:57%20GMT	https://www.autel.com/es	/home/yuri/Desktop/autel/www.autel.com/es	(from https://www.autel.com/es/support/3132.jhtml)
